EventID,D1Energy,D2Energy,TimeOfFlight,x_1,x_2,y_1,y_2,z_1,z_2,NeutronKE,arm
2758.0,65.81332291318822,1255576.138991759,6.1662205893380005e-09,15.649760772366056,-59.567872639309115,-42.379734934722094,13.234193998724626,102.35,-55.65,2.4937675424280543e-17,-1.0568037471573393
2775.0,66.0667562109904,728464.2483349001,5.532910949987501e-09,-10.714852754536196,-6.293707517300389,-32.93610518445171,9.352234913491134,102.35,-55.65,2.4765752184669595e-17,-1.328592800199228
3401.0,139.7121864242164,279468.8071675073,5.856048707507002e-09,-55.58100293022593,5.36465371682103,-0.001253882638741155,-42.838663403303144,102.35,-55.65,2.4980823433440088e-17,-1.1601597348831114
3925.0,129.24689561080152,6730945.24763192,5.152714402542331e-09,-0.927831392520323,-11.298228313366549,-11.942173899031541,-12.038011415654102,102.35,-55.65,2.5734786391628434e-17,-1.5336223768225103
3967.0,138.3401652716371,278920.0284806158,3.2851783236458196e-08,-20.925338393991332,43.32183581056375,-44.27725819454991,5.212430407826285,102.35,-55.65,4.527352390497779e-18,-1.1666075827299607
4122.0,161.36858815731884,357950.9717061071,3.1912639792181995e-08,-25.17221783520274,-30.7254946339028,52.99114784932389,41.17065407622645,102.35,-55.65,4.160436987807251e-18,-1.567238282324229
4453.0,138.2450031492349,679.1365883162332,5.1629976140590005e-09,-13.921171039992872,0.957987377293225,-44.60137847391739,-51.54632382751661,102.35,-55.65,2.5766407969887276e-17,-1.4965664688915687
4508.0,90.50615398577665,4093.677341525192,5.5412400528189995e-09,27.167565503339716,-8.115878372205811,41.401340324967,41.97839583497871,102.35,-55.65,2.4467318673852766e-17,-1.3754067066253108
4722.0,69.2663449369373,44785.60777461611,5.3741013086629996e-09,10.836249684183759,31.083875962749367,-3.195224972770111,40.21074638953293,102.35,-55.65,2.5728087888044556e-17,-1.2972312553525196
5281.0,132.46054654382272,82426.23752569323,5.586207842284501e-09,20.280859384262193,-43.03100433250433,28.910904907361473,6.7683580211729115,102.35,-55.65,2.5732683425056208e-17,-1.1980647103636584
5381.0,201.50206602521723,728915.855153087,1.7583188806304e-08,-25.528864057555122,-30.873261506626886,-39.375964725455624,-27.542372360505528,102.35,-55.65,7.550697118581195e-18,-1.554235580341025
5846.0,80.76114670426693,63875.55461481957,5.5689726265149996e-09,-29.36889967708851,42.98523554468652,34.493869645471705,42.462506543805,102.35,-55.65,2.616038851174924e-17,-1.1613164727143868
6190.0,93.10414196232658,44611.16154883483,5.254380297377499e-09,-35.60874276825856,-51.945212583384496,39.19651950458485,12.376645565179933,102.35,-55.65,2.5675253717632886e-17,-1.3987022587026576
6283.0,159.69960120326365,35304137.2416458,3.4143306341721706e-09,25.04720261578234,44.25642058393051,34.161790013076626,-4.425256294948708,102.35,-55.65,4.017035257687972e-17,-1.329707846109432
6727.0,67.85812844810296,14009038.582298204,5.6145728110659995e-09,38.4077737434836,31.03444358783868,10.60761203040856,-30.93161653241603,102.35,-55.65,2.4392788289408332e-17,-1.3309810852220731
6930.0,66.72142836887052,831508.3286743489,-2.3776980368999774e-10,-37.90502832054468,-35.13856386185393,29.85940969049196,-43.556152158489674,102.35,-55.65,-6.137208936369799e-16,
7063.0,102.337287325538,157722519.72119966,2.9013219828731004e-08,11.797392125404869,-40.085715906042324,5.5839729495603345,-48.17359860878395,102.35,-55.65,5.044816337176637e-18,-1.1861407618002142
7330.0,102.32591578030079,98252.40079126309,5.441997739855502e-09,-25.149346851044697,10.821639653702794,-41.763230501784534,-26.55788261829413,102.35,-55.65,2.5046172823310048e-17,-1.3540711473289517
7397.0,66.55839250241553,108246944.6325817,2.781111994381072e-08,-24.718863827816715,-17.590374831448283,31.201789263412643,-19.47015500098828,102.35,-55.65,5.0010827490803275e-18,-1.3037833116527646
7415.0,91.52079345653164,1001545.8156853219,5.772766726148001e-09,23.411015517099504,-21.045733660461703,-29.258657126416697,35.00215254312264,102.35,-55.65,2.5571229461653393e-17,-1.1354614337575193
7516.0,139.60657895363008,80274.77886828249,6.127266186405602e-09,-22.43299843349044,6.434567781067583,-44.65517139567881,52.2225756922624,102.35,-55.65,2.5636777785113153e-17,-1.0311721289008895
7595.0,76.76918367246924,71129.73360089428,5.132461915962163e-09,8.899877843459846,8.653207533800519,-4.1715624435323235,14.618442331380932,102.35,-55.65,2.596255732675408e-17,-1.474185610439513
7892.0,164.80034212419878,258338443.12760633,3.2912003165697003e-08,-21.360917209145345,-4.807806745509702,-41.21321984278825,45.18912341146467,102.35,-55.65,4.601590315579474e-18,-1.138573022098998
8305.0,88.55577583861991,13240.524156613074,5.460569710491934e-09,32.12337894867793,-16.98598502391707,-43.42202820230607,-29.839141295192945,102.35,-55.65,2.5460646625230505e-17,-1.28244635117767
8620.0,71.52177650464172,561048852.5464643,2.6748390708110575e-08,-11.54327630479913,17.751772164689957,-4.229920243428564,-43.417482749503634,102.35,-55.65,5.17856524340166e-18,-1.3175535319079628
8924.0,124.66774186987934,200465.88508413927,5.4095677484204e-09,-42.116082219938065,-11.812668751938771,10.266170350592452,-16.290012689579225,102.35,-55.65,2.5243084650946596e-17,-1.3492325266895973
9359.0,96.42481386753462,52784.431771674776,5.5619134024841716e-09,-37.47078049081206,-13.097505423623016,-31.822818248815384,10.042937215514776,102.35,-55.65,2.4883357687991947e-17,-1.2982095193367327
9808.0,136.09417054060606,126115.31501409563,5.699519409880001e-09,-19.503756732052526,-48.48889378717374,44.114929243919946,11.795722120546763,102.35,-55.65,2.4076267279267608e-17,-1.3327477226301083
83.0,114.11639399278906,1590.2011756285638,5.8567752507139986e-09,-15.861790072217723,44.87498668799671,40.51059489051913,-14.274594213873266,102.35,-55.65,2.5440421887529843e-17,-1.1199100498278647
148.0,113.40455620436036,410536.2778495548,6.1801414178115e-09,31.38472213207871,-52.87295108914259,27.64494079684291,-24.355005824664786,102.35,-55.65,2.526698319057468e-17,-1.0378252675097563
383.0,202.28264615367107,9622510.228201473,1.5060426849417498e-08,13.791638089993878,22.338211854644797,-34.62737859315116,34.17331806409906,102.35,-55.65,9.594500620361526e-18,-1.2154524915216758
487.0,84.17569357171676,50520402.98582123,2.6557899619435e-08,-30.710028907985023,17.36122146360174,32.70047070796879,7.159417803595588,102.35,-55.65,5.269700203105527e-18,-1.2896164712234715
609.0,145.08852274497775,20937.709917047687,5.328076871514331e-09,33.12213755808721,-13.10327935926218,30.64418316653961,-14.954031801571439,102.35,-55.65,2.6849615472470616e-17,-1.2103115383135634
706.0,125.78751305165416,7137.473683266049,5.386181779583003e-09,-15.108332707824552,-10.789688138438501,-39.911897182891884,17.051198036963818,102.35,-55.65,2.6122863899925926e-17,-1.2516390944142595
845.0,81.27178315151835,3379534.2918754662,2.665732800692899e-08,-13.457369875341529,-14.215576749121432,43.28395227199789,-11.317228156994972,102.35,-55.65,5.251799808920447e-18,-1.2878513067653323
896.0,160.66116413627788,3003418.123505563,6.3279303371885e-09,28.236410583823993,13.081843600325785,-35.66731816265158,11.878331425009318,102.35,-55.65,2.1928509339513622e-17,-1.2991415278824705
904.0,67.1288883198524,709765.812212686,5.2881152588039995e-09,35.448088799554895,27.77357295822057,-48.73239410254519,-28.32029027812887,102.35,-55.65,2.5259213780378392e-17,-1.454279108798202
975.0,95.71399598250305,21843589.77777128,2.7308946670761165e-08,-31.816812588450492,-2.1895687674336672,1.6665497754729,-46.269262983797226,102.35,-55.65,5.144227204570539e-18,-1.2828248125119173
1223.0,98.03995313195918,187518.11098225138,2.9358758038353997e-08,-4.73061738620091,-27.601744051040228,8.499951216329,-53.86930283120922,102.35,-55.65,4.8891362768968605e-18,-1.2295008703370536
2096.0,145.40631415550675,85658.50613896412,3.5286987784454004e-08,36.32804030827417,-26.07522840237584,-39.37490354757189,47.49364202146268,102.35,-55.65,4.528223327407281e-18,-1.0474913064102227
2156.0,98.99746365219174,2341458.62897113,5.938259127100003e-09,-36.32777799843054,32.37517100663908,30.716385870087834,-38.27715237359676,102.35,-55.65,2.6173689037902842e-17,-1.0431387067591864
3892.0,124.25774927597085,27856738.39031868,3.6119175229632995e-08,-34.78605883499956,-13.724874967551433,-41.10304293093074,46.60188341962868,102.35,-55.65,4.218328477532251e-18,-1.1208201035138114
4108.0,100.97254644551224,52308.998562682274,5.8265167801630025e-09,-41.11205477754578,-2.206788983377786,-11.584259913537782,47.973626556714734,102.35,-55.65,2.4905587563568057e-17,-1.17322615227303
4240.0,177.10281190891988,46844.22598084037,3.366379462841001e-09,28.612376241633147,-28.83561531079126,-51.63519070521043,-39.392619485331274,102.35,-55.65,4.1934386449711925e-17,-1.2408851631258366
4391.0,73.68539694419033,38345886.94587231,2.6328656614339004e-08,20.180783136702367,49.64607188655489,-35.95111799645673,-2.409235312444014,102.35,-55.65,5.2224608433732045e-18,-1.342969993610717
5408.0,69.16671483367526,61524.70020807037,5.729820815301999e-09,51.04436497754163,-13.762268887951095,6.880663205400594,14.37754640704905,102.35,-55.65,2.4984222608433808e-17,-1.2002777954217805
5430.0,138.9910908425287,131509.31598321354,5.450496486103002e-09,-18.271830569019205,38.88228978414002,43.84038926070227,52.24438000615635,102.35,-55.65,2.584833233039805e-17,-1.2496263018693556
5646.0,78.24499060699449,8243.532092403604,5.338361448224164e-09,22.80418623322865,14.251903739256637,34.22897936073581,25.48498351873787,102.35,-55.65,2.4860651872962448e-17,-1.5159962087025347
6174.0,151.7331940716858,5162608.000995969,5.621344837245334e-09,-15.127710499417157,-52.42687810297954,-38.58114283635517,26.22640395198356,102.35,-55.65,2.6041660622714353e-17,-1.1593292019511432
6352.0,132.78805210519465,50375.94813370225,6.222732390647399e-09,-19.39655516130415,-7.8142739463212045,39.892274021648305,2.89632997871822,102.35,-55.65,2.189454912625415e-17,-1.3613683474951983
6533.0,88.46257558756665,87263072.79063055,2.7483614953863e-08,21.68955882531926,16.01224662404109,-37.701866999229786,-18.42145287355759,102.35,-55.65,4.8532758910672495e-18,-1.4983342052943571
6714.0,159.7010531895597,22798176.51156264,3.6884686025603e-08,29.103177367567216,-7.703341351550353,-46.18711881041823,-43.86281678331238,102.35,-55.65,3.683806994045917e-18,-1.4249235111955363
6777.0,211.06027176434267,199336025.43906906,3.667696502865525e-08,-31.030288794755453,-15.739866289441817,0.9795073210314538,22.482701671504657,102.35,-55.65,3.657653028749e-18,-1.5016281393605289
7175.0,137.481805490432,55163.848177046384,5.368427076404995e-09,-29.612984770184394,-1.9400717110078618,39.666116982748186,-9.64122986008433,102.35,-55.65,2.6178395420695447e-17,-1.2561468038351815
7322.0,185.02003105262668,11186343.646695413,1.1671491294566997e-08,4.481369096882206,-48.55081331078615,6.084109118698036,8.287719421185283,102.35,-55.65,1.1959573539644908e-17,-1.2965114099485828
7341.0,78.33909744312685,16482.32129803945,5.117735663561999e-09,-30.318173511589045,-9.653013354697965,-25.19039763277591,-40.49885711004,102.35,-55.65,2.619530547860953e-17,-1.4313325031753028
7368.0,180.19939379596525,2945751.269321876,1.1815203813012503e-08,39.25120299278588,44.410595511307555,-1.9677722716462391,-13.0096077020103,102.35,-55.65,1.1232337019110336e-17,-1.5445315063758316
7430.0,132.25391048919494,20263.140924269162,5.6173752437159995e-09,-4.472450493335079,45.48307065365754,6.873733392541985,-18.24048094112331,102.35,-55.65,2.4986797175252726e-17,-1.2597936091278665
7535.0,69.86944333738897,118139.2115969709,2.5292725384603994e-08,1.63347518399069,48.01978988987285,-12.65626020853398,-17.102900805453373,102.35,-55.65,5.454299701556971e-18,-1.3293160334995207
7756.0,127.0215912596221,124696.43198156747,3.863370748885451e-08,-22.666501714876333,54.753371607603356,53.79700909783656,-23.136196186445947,102.35,-55.65,4.162696934173027e-18,-1.0362570041019348
7922.0,76.8560679842111,19668.962373822455,5.5540737027539986e-09,31.690780406132905,29.580180197854038,3.309378717891163,-10.721355450260468,102.35,-55.65,2.391969108940416e-17,-1.5039263521299178
8105.0,98.04537638097487,8724.66656715966,5.829827094382596e-09,-2.513865986576103,26.374819781439836,13.1880783632369,-9.004248203553319,102.35,-55.65,2.329240574975979e-17,-1.370166676770447
8677.0,97.2988211439382,16621.265592853102,5.459959205268198e-09,50.49533143488016,17.604404254049044,10.281882439123182,-18.432777516784842,102.35,-55.65,2.514277631719233e-17,-1.326087570643822
8942.0,111.79043190324381,387587249.01673985,3.1006281408616496e-08,25.655215124885856,-32.48131951254774,-29.804314225784005,11.683375387703718,102.35,-55.65,4.683252180694344e-18,-1.20813105600837
8951.0,99.4574994894115,795646.3310048096,5.819066109933999e-09,40.23834565925913,-26.735150130631947,39.46682482714923,34.644131033742056,102.35,-55.65,2.4707154776700637e-17,-1.1943408161346656
9061.0,149.06470712621098,12478.047290483903,5.459924710449999e-09,-23.19354332804066,-20.898305191854636,-37.38880014753081,-1.7713876899968892,102.35,-55.65,2.484526474797206e-17,-1.379640084462805
9129.0,155.7265935662682,152889.97007586676,1.0809588377237998e-08,-33.24988664015483,34.728954752543856,37.48212713296835,-26.280375619809604,102.35,-55.65,1.4211974469958225e-17,-1.0797543468512703
9336.0,183.6875020531353,16233.1583455248,4.1180220080051e-08,37.52627469245149,-32.090255319108046,-39.83937698481991,21.414617972766422,102.35,-55.65,3.72567170278677e-18,-1.1290695434790325
9772.0,68.76999549729632,18208.905416660436,1.5910340757468002e-08,6.952041063499357,19.55470795198855,-7.601082046319166,18.92981812133558,102.35,-55.65,8.4590408295162e-18,-1.4230939941094038
333.0,135.0637987966571,3483534.308578882,3.5299579669445e-08,-22.87986685712847,7.274099694303781,-51.94047243427711,51.31423134341066,102.35,-55.65,4.534713111126731e-18,-1.0422021483050736
451.0,93.41312588231695,1532973.3225054257,2.6842973415299336e-08,-47.96213940190581,-17.90862735906969,13.28037698945306,-34.576205179419624,102.35,-55.65,5.235186686501485e-18,-1.2808045237131611
560.0,134.62858174287658,119471.85749489763,2.9231215409772326e-08,-31.7110341217888,-3.2028747157685498,-4.691244300189602,37.281691322786095,102.35,-55.65,4.754324531796813e-18,-1.3274737705497275
729.0,137.0867974987772,1725018.3715453285,1.0192616452440998e-08,50.39178886029398,44.308821886452655,-5.4421582275783855,23.115072661698203,102.35,-55.65,1.3201678752799165e-17,-1.4288608343492248
1031.0,127.02629969174363,607234230.8295535,2.9327728302103997e-08,-28.02275402519786,11.168752493031418,-45.96153201337253,-34.96349150455279,102.35,-55.65,4.6590696856369e-18,-1.3847909501100102
1142.0,134.49129043366435,1478978.5570265816,5.480611867686998e-09,7.852724625246087,-17.441674101909854,1.8464372882846845,-23.429079021959428,102.35,-55.65,2.4753742918713585e-17,-1.3777355617460745
1788.0,266.3337235147902,18801.426002496093,7.4393622212309976e-09,-52.40428293418822,25.90381832652991,1.264825608841062,-3.7485555166278566,102.35,-55.65,1.985907972044923e-17,-1.156214666278975
1957.0,131.35470736799343,57818.09350823358,3.1355898340656e-08,53.15957532962301,6.2943349508915105,-1.4038648872938375,51.23901572017211,102.35,-55.65,4.620743912785779e-18,-1.2187418316247485
2047.0,106.82323164945375,43894.96324591114,5.4076650253141655e-09,46.368714656923245,21.77462946908694,-12.112178588826048,19.95347945466348,102.35,-55.65,2.5256500251737978e-17,-1.3464310392136722
2088.0,131.79816786118872,116667846.97150487,3.233543269271575e-08,25.07553958213049,-26.41642668893967,-51.17195155893338,22.13195972887596,102.35,-55.65,4.70404164869443e-18,-1.122065654131382
2161.0,168.3776126110845,478515753.0040291,3.3454298072449996e-08,-19.385329646800457,-43.89306258466423,-47.63932751614626,7.041180581957535,102.35,-55.65,4.230113584799143e-18,-1.2882484731988753
2368.0,67.07704028118617,610569121.7032235,2.6134655595955568e-08,-45.17783304281117,-21.76266680272803,7.182117887943175,37.061751230027156,102.35,-55.65,5.207062955841242e-18,-1.3804499857119217
2379.0,76.17690398983231,89885.4037847598,5.322159069850503e-09,-45.67228805913211,-29.495405140008895,8.580148964945018,44.627065308957164,102.35,-55.65,2.5627511830655618e-17,-1.3475804042977837
2650.0,98.58903985591988,1155561.3266227716,6.329883816360002e-09,-23.42123275952824,23.3130688420807,47.406223972125936,-35.16389586689463,102.35,-55.65,2.4383270696885222e-17,-1.0554666783460442
4487.0,176.81007724168927,706011.1148427278,5.107487000100999e-09,-50.26818423152101,-12.892701029029606,10.44539545349034,13.605769091404836,102.35,-55.65,2.6626944746818435e-17,-1.3703363039306748
5457.0,81.92836465545207,323519.7831083565,6.427744312131999e-09,-36.33422670137205,24.952164182458766,9.396483330607191,24.90207868184587,102.35,-55.65,2.2172263649060505e-17,-1.214528591755253
5719.0,220.41337734339868,2403.449457876562,6.726278274678001e-09,23.184785611959303,-7.240240420994405,48.730032126980184,-6.696586872792344,102.35,-55.65,2.118867973264284e-17,-1.2309726310455833
5959.0,69.20995729880167,1721683.4073517732,2.575359662251285e-08,-16.339439316424947,21.294233748336026,-46.994521892412,-39.86234044131856,102.35,-55.65,5.286719201298095e-18,-1.378771347398437
6140.0,71.07363069429995,1133.1513908662318,3.6678211545463003e-08,-34.8678657963495,21.66606298064943,-7.552442483549073,-4.073044330169563,102.35,-55.65,3.832376544195459e-18,-1.281118000868422
6391.0,107.08122457265452,162749434.54926586,2.818742337502725e-08,13.045401787566416,-52.842655732745776,-39.263745719282866,-22.36302986388364,102.35,-55.65,5.110807232281626e-18,-1.2222360907010754
6879.0,138.32811847914425,35809.565836047055,5.541768855627999e-09,-35.341295530927894,2.4347193303969834,-34.687391907784516,-48.06600231792063,102.35,-55.65,2.4632783974494776e-17,-1.3523946125795332
7363.0,130.45649715119092,88171395.68363678,3.124677213386757e-08,-42.45674510121704,26.973856834642067,-1.2660111427858958,34.83040369689515,102.35,-55.65,4.725569615325631e-18,-1.177492392916917
7549.0,75.90986698886576,283968.9536073359,5.462037415862335e-09,-31.2631472742402,-40.00198013646512,-8.807975666938871,-51.37623764493652,102.35,-55.65,2.5124827473150535e-17,-1.3243980980033307
7556.0,105.89621294062601,61200169.75703316,5.662181489985597e-09,-36.36817955752985,-35.3247121841056,34.47351379082835,-34.79361731511544,102.35,-55.65,2.5516479431358863e-17,-1.1833782900264647
7824.0,111.77761228854912,318306.48297358886,5.545977690279503e-09,-9.217460550482498,54.51588688218363,-7.261965119984744,-10.700286265765895,102.35,-55.65,2.5731758077292193e-17,-1.2132634045633743
7981.0,122.6230672837674,6165445.045162605,5.665356702766e-09,-37.45906523122969,35.47514278574493,-38.287852934846605,-21.56779764630721,102.35,-55.65,2.5842614540986508e-17,-1.1560801675653718
8175.0,85.42210505263034,2559987.6092910203,2.7987250064056428e-08,-48.92528399645471,20.603251348069346,-6.703248392338699,10.152832003122757,102.35,-55.65,5.189931469434818e-18,-1.196990121967217
8191.0,135.42086340358105,131665.73726076368,5.9857242026835025e-09,36.014179006730444,-43.83628554829542,-43.99155010042865,-25.57805844971449,102.35,-55.65,2.4902106759865164e-17,-1.1218653873613436
8732.0,130.33881860541464,218585.96224793448,4.656389234782998e-09,37.41211846221887,12.695864406453945,-41.68704919244898,6.011170079197515,102.35,-55.65,3.001438418306301e-17,-1.2694287619140903
8785.0,126.8771428695211,437675.5230572611,5.854911734718003e-09,-24.568667853844055,-47.059659614154675,38.79651904374487,-6.96735791907156,102.35,-55.65,2.3747515173043583e-17,-1.2878772542287418
8841.0,171.42474451068975,95253.61117815167,8.691892736800501e-09,1.4168729230355361,51.485375110945235,-8.73580623142021,-8.969199008406058,102.35,-55.65,1.596938421448141e-17,-1.3053978077109476
8987.0,109.34994174125325,2693464.8694053586,4.827995580046998e-09,-2.125668089423322,-4.67502927087275,12.515147425241716,-32.761469826007605,102.35,-55.65,2.851317674495655e-17,-1.3160852997842358
9094.0,139.35195227480668,115140400.95845674,3.1889357084789996e-08,-38.824218641197696,-38.22011938309933,-35.047082640454434,35.43415646450571,102.35,-55.65,4.543472429243471e-18,-1.2213477253526424
9157.0,86.52310717890727,108666350.18835323,2.9405479125190164e-08,33.237943728096674,-48.45137956408543,2.8813737592873023,-10.06144584428207,102.35,-55.65,5.079057657411071e-18,-1.1408162998554334
9332.0,92.09220964858639,24724415.094802007,2.7264321595594163e-08,34.33084751792136,-10.997051161868306,-43.37368391282491,-27.715794533168644,102.35,-55.65,5.0718267667028754e-18,-1.3300765307309188
9890.0,75.99384917392956,4287405.978103725,2.9012676814442163e-08,-21.044255617978482,15.758683913486541,-40.94894805419065,18.881067012913796,102.35,-55.65,4.991141826833979e-18,-1.2018726087993221
